TVD,PP
5339.207447,2214.671725
5339.702128,2200.799085
5340.196809,2176.496087
5340.691489,2151.098774
5341.18617,2135.098473
5341.680851,2136.966946
5342.175532,2159.078396
5342.670213,2195.523576
5343.164894,2235.207811
5343.659574,2268.137092
5344.154255,2290.756699
5344.648936,2305.64227
5345.143617,2316.689697
5345.638298,2322.854841
5346.132979,2316.497994
5346.62766,2287.553034
5347.12234,2231.002639
5347.617021,2154.540086
5348.111702,2078.335659
5348.606383,2024.633248
5349.101064,2003.126245
5349.595745,2005.604415
5350.090426,2014.520938
5350.585106,2014.663761
5351.079787,1998.995393
5351.574468,1966.670488
5352.069149,1920.845408
5352.56383,1869.521458
5353.058511,1823.461382
5353.553191,1789.884917
5354.047872,1765.043361
5354.542553,1737.735405
5355.037234,1701.838183
5355.531915,1663.899514
5356.026596,1639.881278
5356.521277,1644.226286
5357.015957,1680.718578
5357.510638,1738.03641
5358.005319,1794.922697
5358.5,1832.308306
5358.994681,1844.768737
5359.489362,1843.292744
5359.984043,1843.464329
5360.478723,1852.426175
5360.973404,1866.849707
5361.468085,1882.293133
5361.962766,1898.740834
5362.457447,1915.412028
5362.952128,1924.168355
5363.446809,1913.688633
5363.941489,1884.235813
5364.43617,1850.936225
5364.930851,1829.054772
5365.425532,1816.780062
5365.920213,1796.339187
5366.414894,1752.782934
5366.909574,1688.181244
5367.404255,1616.080077
5367.898936,1544.041774
5368.393617,1465.033573
5368.888298,1364.38418
5369.382979,1235.097164
5369.87766,1089.52424
5370.37234,955.6640493
5370.867021,857.6653794
5371.361702,799.4246912
5371.856383,765.4173445
5372.351064,737.7796913
5372.845745,711.5391523
5373.340426,691.3285287
5373.835106,675.8974348
5374.329787,649.2711102
5374.824468,591.2025203
5375.319149,499.386119
5375.81383,401.5617277
5376.308511,340.0932213
5376.803191,338.726942
5377.297872,388.1510978
5377.792553,462.4987067
5378.287234,538.5698438
5378.781915,602.1076026
5379.276596,646.1902357
5379.771277,671.6766731
5380.265957,687.9224004
5380.760638,706.6591524
5381.255319,733.0333692
5381.75,765.3609133
5382.244681,801.8502141
5382.739362,844.7943159
5383.234043,899.7135454
5383.728723,972.3566779
5384.223404,1066.068198
5384.718085,1180.285081
5385.212766,1308.92006
5385.707447,1439.468931
5386.202128,1557.234066
5386.696809,1651.656312
5387.191489,1721.54526
5387.68617,1774.678889
5388.180851,1825.20989
5388.675532,1888.538688
5389.170213,1971.411077
5389.664894,2064.85551
5390.159574,2148.272048
5390.654255,2204.83397
5391.148936,2232.616064
5391.643617,2243.314303
5392.138298,2250.746587
5392.632979,2261.107157
5393.12766,2271.345889
5393.62234,2273.878395
5394.117021,2264.378868
5394.611702,2244.813012
5395.106383,2221.39643
5395.601064,2198.515191
5396.095745,2175.117115
5396.590426,2147.31743
5397.085106,2114.263402
5397.579787,2081.600305
5398.074468,2058.306799
5398.569149,2050.771709
5399.06383,2058.265625
5399.558511,2074.114908
5400.053191,2090.929521
5400.547872,2104.960454
5401.042553,2116.537073
5401.537234,2125.064246
5402.031915,2123.328066
5402.526596,2096.799566
5403.021277,2032.049403
5403.515957,1929.402214
5404.010638,1809.367508
5404.505319,1706.367086
5405,1649.366488
5405.5,1645.560745
5406,1680.837234
5406.5,1733.951375
5407,1788.532979
5407.5,1835.389583
5408,1870.691536
5408.5,1893.987895
5409,1908.286792
5409.5,1918.73286
5410,1929.784434
5410.5,1943.068108
5411,1957.351761
5411.5,1972.037214
5412,1992.538543
5412.5,2032.012242
5413,2103.810045
5413.5,2205.612474
5414,2314.32259
5414.5,2400.624037
5415,2448.452049
5415.5,2462.032328
5416,2457.23406
5416.5,2448.445343
5417,2441.224112
5417.5,2435.068799
5418,2428.18786
5418.5,2419.511963
5419,2409.562796
5419.5,2400.34684
5420,2394.79864
5420.5,2394.574985
5421,2398.426763
5421.5,2402.713529
5422,2404.124993
5422.5,2402.6962
5423,2401.757102
5423.5,2406.681248
5424,2420.490775
5424.5,2438.453296
5425,2449.222226
5425.5,2443.046085
5426,2420.925488
5426.5,2393.980143
5427,2373.717748
5427.5,2362.275653
5428,2353.339261
5428.5,2340.251462
5429,2318.825155
5429.5,2284.952525
5430,2233.319704
5430.5,2161.723264
5431,2077.045979
5431.5,1994.844236
5432,1929.484077
5432.5,1881.971215
5433,1838.137588
5433.5,1778.450862
5434,1689.849256
5434.5,1573.001251
5435,1441.186683
5435.5,1311.903468
5436,1195.827705
5436.5,1091.173913
5437,989.5335284
5437.5,887.7931505
5438,794.1176285
5438.5,721.3431371
5439,677.5392568
5439.5,663.9802527
5440,678.1447559
5440.5,714.3856848
5441,760.7184217
5441.5,799.4627424
5442,813.5152947
5442.5,793.9075699
5443,743.8233484
5443.5,681.6447575
5444,640.8514452
5444.5,655.3671982
5445,735.6293443
5445.5,858.1133018
5446,982.6570321
5446.5,1079.574147
5447,1141.574177
5447.5,1176.393817
5448,1192.77668
5448.5,1190.905734
5449,1163.053152
5449.5,1104.828931
5450,1026.338316
5450.5,952.5267494
5451,909.2680036
5451.5,907.4925712
5452,941.9338259
5452.5,1004.141334
5453,1091.342841
5453.5,1200.501887
5454,1319.368193
5454.5,1428.112113
5455,1510.652764
5455.5,1563.835089
5456,1595.772788
5456.5,1617.886308
5457,1638.538729
5457.5,1662.18138
5458,1691.309399
5458.5,1729.526601
5459,1780.308402
5459.5,1841.351772
5460,1902.611574
5460.5,1950.539826
5461,1976.299192
5461.5,1979.60351
5462,1966.238174
5462.5,1942.383221
5463,1912.887825
5463.5,1880.138668
5464,1840.841513
5464.5,1786.214942
5465,1706.284114
5465.5,1596.799584
5466,1463.881485
5466.5,1323.263731
5467,1193.537912
5467.5,1088.159912
5468,1011.016792
5468.5,958.0174901
5469,924.5352311
5469.5,909.4033729
5470,908.975785
5470.5,910.9923976
5471,898.3557163
5471.5,861.7409379
5472,806.4970697
5472.5,746.9045358
5473,692.0785338
5473.5,641.7380569
5474,596.5809736
5474.5,567.4598671
5475,572.458399
5475.5,622.4407577
5476,710.1864465
5476.5,812.88323
5477,905.8196915
5477.5,973.9887114
5478,1015.869559
5478.5,1040.223347
5479,1059.366997
5479.5,1082.672949
5480,1115.026896
5480.5,1158.87152
5481,1214.8495
5481.5,1280.889136
5482,1352.201243
5482.5,1424.53698
5483,1497.168273
5483.5,1572.002733
5484,1650.005623
5484.5,1730.018543
5485,1810.944584
5485.5,1892.900374
5486,1975.555015
5486.5,2056.675607
5487,2132.169377
5487.5,2197.131553
5488,2245.201291
5488.5,2270.704674
5489,2274.039142
5489.5,2264.280446
5490,2255.016343
5490.5,2255.168799
5491,2263.205383
5491.5,2269.019719
5492,2261.037669
5492.5,2232.98002
5493,2188.165085
5493.5,2138.613231
5494,2097.609117
5494.5,2068.007117
5495,2038.406788
5495.5,1991.006979
5496,1912.955812
5496.5,1803.659067
5497,1675.042869
5497.5,1549.075572
5498,1450.343765
5498.5,1393.163953
5499,1370.220687
5499.5,1358.497982
5500,1339.517689
5500.494737,1309.805619
5500.989474,1274.51544
5501.484211,1234.671647
5501.978947,1187.004866
5502.473684,1134.521969
5502.968421,1089.551939
5503.463158,1064.317805
5503.957895,1060.52278
5504.452632,1072.747254
5504.947368,1095.259301
5505.442105,1126.662
5505.936842,1170.851257
5506.431579,1234.161574
5506.926316,1318.62524
5507.421053,1411.733843
5507.915789,1490.286674
5508.410526,1536.314746
5508.905263,1552.045584
5509.4,1556.214933
5509.894737,1565.663463
5510.389474,1584.085956
5510.884211,1608.338136
5511.378947,1639.891302
5511.873684,1680.337962
5512.368421,1718.883438
5512.863158,1733.806903
5513.357895,1710.857958
5513.852632,1656.790882
5514.347368,1592.397937
5514.842105,1536.352884
5515.336842,1496.880366
5515.831579,1476.133899
5516.326316,1474.611453
5516.821053,1489.711422
5517.315789,1516.082188
5517.810526,1548.845907
5518.305263,1585.992006
5518.8,1625.385102
5519.294737,1663.069101
5519.789474,1695.760825
5520.284211,1723.725494
5520.778947,1750.901509
5521.273684,1782.188097
5521.768421,1822.926265
5522.263158,1878.743368
5522.757895,1950.744421
5523.252632,2029.355195
5523.747368,2095.646946
5524.242105,2136.222146
5524.736842,2156.483588
5525.231579,2175.395211
5525.726316,2206.735946
5526.221053,2246.103342
5526.715789,2279.499291
5527.210526,2299.173406
5527.705263,2310.122335
5528.2,2321.186064
5528.694737,2333.03421
5529.189474,2335.395107
5529.684211,2311.020596
5530.178947,2243.435977
5530.673684,2123.749025
5531.168421,1958.805917
5531.663158,1776.382878
5532.157895,1618.54481
5532.652632,1519.717301
5533.147368,1485.072501
5533.642105,1495.253708
5534.136842,1526.304939
5534.631579,1560.674954
5535.126316,1587.116649
5535.621053,1599.899396
5536.115789,1600.886801
5536.610526,1595.93107
5537.105263,1588.432099
5537.6,1575.259944
5538.094737,1552.516442
5538.589474,1523.897665
5539.084211,1501.381673
5539.578947,1501.376
5540.073684,1539.751246
5540.568421,1626.227822
5541.063158,1754.818852
5541.557895,1901.047136
5542.052632,2031.100433
5542.547368,2119.329251
5543.042105,2159.643201
5543.536842,2162.851586
5544.031579,2145.995481
5544.526316,2123.167333
5545.021053,2103.245533
5545.515789,2089.776691
5546.010526,2082.093335
5546.505263,2077.499279
5547,2075.05145
5547.494737,2078.19594
5547.989474,2092.480631
5548.484211,2120.530835
5548.978947,2159.578189
5549.473684,2202.630945
5549.968421,2240.322948
5550.463158,2262.642055
5550.957895,2262.935149
5551.452632,2242.724016
5551.947368,2213.874601
5552.442105,2193.821369
5552.936842,2195.522504
5553.431579,2220.711302
5553.926316,2260.81948
5554.421053,2303.191448
5554.915789,2335.057334
5555.410526,2347.320385
5555.905263,2338.687371
5556.4,2316.118782
5556.894737,2290.152393
5557.389474,2267.004969
5557.884211,2245.314217
5558.378947,2217.212624
5558.873684,2174.380983
5559.368421,2115.519934
5559.863158,2050.219029
5560.357895,1996.159918
5560.852632,1965.968098
5561.347368,1956.028446
5561.842105,1948.789905
5562.336842,1927.140734
5562.831579,1886.113741
5563.326316,1833.176657
5563.821053,1781.773968
5564.315789,1742.551852
5564.810526,1719.670511
5565.305263,1710.983812
5565.8,1708.093964
5566.294737,1699.259592
5566.789474,1673.887539
5567.284211,1627.878216
5567.778947,1564.820457
5568.273684,1494.884092
5568.768421,1430.389797
5569.263158,1379.587017
5569.757895,1344.760612
5570.252632,1323.586457
5570.747368,1316.22884
5571.242105,1328.61517
5571.736842,1368.241569
5572.231579,1434.953573
5572.726316,1516.018911
5573.221053,1590.655804
5573.715789,1639.254766
5574.210526,1654.256628
5574.705263,1645.418825
5575.2,1635.081472
5575.694737,1645.906144
5576.189474,1688.68131
5576.684211,1759.907782
5577.178947,1848.882967
5577.673684,1946.008658
5578.168421,2044.90147
5578.663158,2138.147058
5579.157895,2212.345375
5579.652632,2248.378514
5580.147368,2229.536923
5580.642105,2151.546806
5581.136842,2028.392496
5581.631579,1888.651946
5582.126316,1763.412929
5582.621053,1673.623022
5583.115789,1625.809112
5583.610526,1614.781804
5584.105263,1625.893372
5584.6,1637.741812
5585.094737,1628.426721
5585.589474,1584.522263
5586.084211,1507.131188
5586.578947,1408.88667
5587.073684,1304.497177
5587.568421,1199.920453
5588.063158,1093.411329
5588.557895,989.6943639
5589.052632,913.6180299
5589.547368,904.2500376
5590.042105,984.2022769
5590.536842,1133.078865
5591.031579,1296.832325
5591.526316,1425.390164
5592.021053,1496.723264
5592.515789,1515.933436
5593.010526,1501.356398
5593.505263,1472.949662
5594,1448.952864
5594.494681,1444.770449
5594.989362,1468.098173
5595.484043,1512.887666
5595.978723,1561.46488
5596.473404,1594.026677
5596.968085,1598.328973
5597.462766,1573.975776
5597.957447,1528.665606
5598.452128,1469.275759
5598.946809,1396.446759
5599.441489,1305.985494
5599.93617,1198.209497
5600.430851,1086.956992
5600.925532,995.5409789
5601.420213,938.9253851
5601.914894,911.499544
5602.409574,894.033526
5602.904255,869.8113279
5603.398936,834.802249
5603.893617,794.6027302
5604.388298,757.0119621
5604.882979,730.514819
5605.37766,724.916739
5605.87234,748.6248416
5606.367021,805.9647234
5606.861702,896.9596482
5607.356383,1019.816057
5607.851064,1171.328843
5608.345745,1344.309004
5608.840426,1526.223474
5609.335106,1704.132394
5609.829787,1869.882225
5610.324468,2019.502861
5610.819149,2148.886678
5611.31383,2252.013421
5611.808511,2325.617245
5612.303191,2374.64647
5612.797872,2412.054157
5613.292553,2450.620709
5613.787234,2494.385907
5614.281915,2536.440538
5614.776596,2564.136308
5615.271277,2567.939333
5615.765957,2546.894072
5616.260638,2508.825573
5616.755319,2465.781376
5617.25,2427.656037
5617.744681,2397.657025
5618.239362,2371.507885
5618.734043,2338.402719
5619.228723,2282.922764
5619.723404,2190.44528
5620.218085,2056.387494
5620.712766,1894.700471
5621.207447,1736.962637
5621.702128,1616.604815
5622.196809,1547.512389
5622.691489,1516.16601
5623.18617,1495.138526
5623.680851,1463.083205
5624.175532,1416.955967
5624.670213,1371.362318
5625.164894,1346.668151
5625.659574,1354.005346
5626.154255,1386.216408
5626.648936,1422.409191
5627.143617,1441.766911
5627.638298,1435.417573
5628.132979,1410.802849
5628.62766,1390.212111
5629.12234,1403.68118
5629.617021,1472.472821
5630.111702,1591.726082
5630.606383,1729.896162
5631.101064,1848.057611
5631.595745,1922.742867
5632.090426,1953.296181
5632.585106,1953.902668
5633.079787,1940.194994
5633.574468,1920.52667
5634.069149,1895.32588
5634.56383,1861.502101
5635.058511,1817.589852
5635.553191,1765.869385
5636.047872,1713.146581
5636.542553,1669.700395
5637.037234,1645.382997
5637.531915,1644.341796
5638.026596,1661.096625
5638.521277,1682.186374
5639.015957,1692.011078
5639.510638,1679.994132
5640.005319,1644.542533
5640.5,1592.311344
5640.994681,1534.529848
5641.489362,1481.308152
5641.984043,1439.013606
5642.478723,1411.551681
5642.973404,1403.010195
5643.468085,1417.549929
5643.962766,1455.587629
5644.457447,1510.723279
5644.952128,1571.380005
5645.446809,1627.233957
5645.941489,1673.129639
5646.43617,1708.327652
5646.930851,1733.776901
5647.425532,1750.623721
5647.920213,1761.866784
5648.414894,1773.353575
5648.909574,1792.495169
5649.404255,1825.596428
5649.898936,1876.649974
5650.393617,1946.726924
5650.888298,2032.667658
5651.382979,2126.850527
5651.87766,2218.335893
5652.37234,2295.13273
5652.867021,2344.638007
5653.361702,2353.304683
5653.856383,2309.073317
5654.351064,2207.680762
5654.845745,2059.710791
5655.340426,1891.862714
5655.835106,1738.650668
5656.329787,1626.681148
5656.824468,1563.268406
5657.319149,1539.044121
5657.81383,1539.659776
5658.308511,1555.10332
5658.803191,1580.50783
5659.297872,1611.917443
5659.792553,1642.719471
5660.287234,1664.323353
5660.781915,1670.297259
5661.276596,1658.569577
5661.771277,1631.649696
5662.265957,1596.665131
5662.760638,1567.552721
5663.255319,1566.222853
5663.75,1614.774983
5664.244681,1719.183484
5664.739362,1858.05183
5665.234043,1991.977206
5665.728723,2086.305169
5666.223404,2128.327289
5666.718085,2128.059212
5667.212766,2105.283241
5667.707447,2073.982827
5668.202128,2036.179004
5668.696809,1988.408338
5669.191489,1930.923869
5669.68617,1870.0003
5670.180851,1812.984868
5670.675532,1763.032951
5671.170213,1719.817978
5671.664894,1683.072521
5672.159574,1653.60096
5672.654255,1631.153962
5673.148936,1613.647192
5673.643617,1601.223879
5674.138298,1600.330372
5674.632979,1622.048338
5675.12766,1673.408327
5675.62234,1750.095127
5676.117021,1837.533517
5676.611702,1919.176964
5677.106383,1985.317408
5677.601064,2035.75281
5678.095745,2076.068015
5678.590426,2110.983744
5679.085106,2141.044094
5679.579787,2163.074115
5680.074468,2175.033825
5680.569149,2180.884798
5681.06383,2189.987247
5681.558511,2212.603029
5682.053191,2254.797232
5682.547872,2317.313483
5683.042553,2395.230306
5683.537234,2477.480995
5684.031915,2546.284861
5684.526596,2583.245624
5685.021277,2579.507387
5685.515957,2539.550939
5686.010638,2477.052393
5686.505319,2406.545276
5687,2336.634733
5687.494681,2269.757933
5687.989362,2208.319695
5688.484043,2158.385611
5688.978723,2128.00858
5689.473404,2122.72372
5689.968085,2141.01655
5690.462766,2173.559058
5690.957447,2207.424727
5691.452128,2228.415905
5691.946809,2221.401421
5692.441489,2173.081637
5692.93617,2079.114803
5693.430851,1952.315826
5693.925532,1825.773686
5694.420213,1740.138431
5694.914894,1719.007886
5695.409574,1755.746262
5695.904255,1822.930387
5696.398936,1891.363784
5696.893617,1942.767709
5697.388298,1971.640323
5697.882979,1978.786601
5698.37766,1966.84619
5698.87234,1938.561963
5699.367021,1899.213489
5699.861702,1857.694217
5700.356383,1822.934769
5700.851064,1798.258411
5701.345745,1783.017431
5701.840426,1781.492795
5702.335106,1803.763788
5702.829787,1856.106532
5703.324468,1928.409341
5703.819149,1995.465593
5704.31383,2032.149203
5704.808511,2028.100201
5705.303191,1990.894756
5705.797872,1937.39418
5706.292553,1882.492103
5706.787234,1831.133727
5707.281915,1777.66343
5707.776596,1712.42258
5708.271277,1630.38681
5708.765957,1536.847249
5709.260638,1442.348004
5709.755319,1353.98179
5710.25,1270.184934
5710.744681,1181.108464
5711.239362,1071.205043
5711.734043,922.79619
5712.228723,726.9298292
5712.723404,495.5702543
5713.218085,263.4586869
5713.712766,71.26787939
5714.207447,-55.9473385
5714.702128,-117.1969973
5715.196809,-129.5423105
5715.691489,-116.2221495
5716.18617,-94.75547991
5716.680851,-66.55158114
5717.175532,-16.14675356
5717.670213,72.69098954
5718.164894,195.4055972
5718.659574,323.0137437
5719.154255,422.6150716
5719.648936,479.4658383
5720.143617,502.2281513
5720.638298,513.6465205
5721.132979,537.5917567
5721.62766,587.6349899
5722.12234,658.6439167
5722.617021,730.1301239
5723.111702,781.7135138
5723.606383,809.4041358
5724.101064,826.1117873
5724.595745,847.4165138
5725.090426,880.0381899
5725.585106,923.6198988
5726.079787,977.344973
5726.574468,1040.943631
5727.069149,1111.706095
5727.56383,1184.89873
5728.058511,1258.5541
5728.553191,1335.20372
5729.047872,1418.052158
5729.542553,1504.578365
5730.037234,1586.322237
5730.531915,1656.389972
5731.026596,1716.615759
5731.521277,1777.189144
5732.015957,1848.109043
5732.510638,1929.172674
5733.005319,2007.826817
5733.5,2066.767667
5733.994681,2093.882089
5734.489362,2087.506389
5734.984043,2054.853354
5735.478723,2006.575117
5735.973404,1951.526365
5736.468085,1894.385467
5736.962766,1834.474116
5737.457447,1768.700899
5737.952128,1697.936293
5738.446809,1628.853129
5738.941489,1569.935441
5739.43617,1524.748598
5739.930851,1490.002414
5740.425532,1459.315527
5740.920213,1429.365048
5741.414894,1402.888884
5741.909574,1387.604233
5742.404255,1392.863395
5742.898936,1424.506838
5743.393617,1482.844981
5743.888298,1563.208854
5744.382979,1654.663323
5744.87766,1737.687693
5745.37234,1785.638936
5745.867021,1776.005727
5746.361702,1704.791473
5746.856383,1595.144871
5747.351064,1488.935007
5747.845745,1419.997937
5748.340426,1391.486207
5748.835106,1378.928764
5749.329787,1354.47801
5749.824468,1306.094782
5750.319149,1239.944603
5750.81383,1168.948377
5751.308511,1098.775217
5751.803191,1025.090277
5752.297872,939.9170801
5752.792553,842.7031489
5753.287234,744.3239267
5753.781915,659.2062053
5754.276596,595.792922
5754.771277,559.544816
5755.265957,567.2954377
5755.760638,643.7306862
5756.255319,797.7394077
5756.75,1002.879716
5757.244681,1209.446966
5757.739362,1377.183478
5758.234043,1491.504559
5758.728723,1557.672014
5759.223404,1592.585346
5759.718085,1622.966807
5760.212766,1677.812188
5760.707447,1772.649079
5761.202128,1901.282865
5761.696809,2044.13244
5762.191489,2184.271416
5762.68617,2312.672105
5763.180851,2421.88124
5763.675532,2504.576161
5764.170213,2559.82384
5764.664894,2594.201931
5765.159574,2615.02528
5765.654255,2624.92943
5766.148936,2622.966482
5766.643617,2610.373398
5767.138298,2592.211232
5767.632979,2574.713351
5768.12766,2564.291226
5768.62234,2570.004204
5769.117021,2598.053523
5769.611702,2640.882031
5770.106383,2677.009184
5770.601064,2682.589906
5771.095745,2643.476945
5771.590426,2557.78441
5772.085106,2433.557741
5772.579787,2287.099998
5773.074468,2142.418693
5773.569149,2024.373923
5774.06383,1946.705124
5774.558511,1907.444055
5775.053191,1893.229954
5775.547872,1886.773978
5776.042553,1873.27267
5776.537234,1845.538525
5777.031915,1807.665221
5777.526596,1770.723858
5778.021277,1744.33917
5778.515957,1729.875632
5779.010638,1722.910097
5779.505319,1720.425841
5780,1725.204747
5780.5,1747.024081
5781,1799.68836
5781.5,1892.376603
5782,2017.514456
5782.5,2146.24006
5783,2240.964514
5783.5,2275.838143
5784,2247.560742
5784.5,2174.613075
5785,2086.509501
5785.5,2010.948393
5786,1960.53494
5786.5,1928.300455
5787,1894.94988
5787.5,1842.16064
5788,1764.363227
5788.5,1666.631365
5789,1555.2261
5789.5,1429.109425
5790,1281.856544
5790.5,1110.481761
5791,920.4647011
5791.5,726.1332296
5792,543.9975576
5792.5,394.6384045
5793,306.9670854
5793.5,308.5119943
5794,406.9196404
5794.5,578.3031915
5795,781.4876372
5795.5,979.7813873
5796,1156.912119
5796.5,1314.917368
5797,1463.002742
5797.5,1609.093968
5798,1752.847921
5798.5,1889.550042
5799,2013.965984
5799.5,2123.8759
5800,2219.435532
5800.5,2302.198388
5801,2376.338897
5801.5,2445.760306
5802,2513.380831
5802.5,2578.517703
5803,2636.379521
5803.5,2680.045184
5804,2704.147715
5804.5,2708.149533
5805,2695.157819
5805.5,2670.521705
5806,2639.102103
5806.5,2604.920973
5807,2571.225821
5807.5,2539.394799
5808,2510.123881
5808.5,2485.565156
5809,2472.283909
5809.5,2478.862261
5810,2509.325026
5810.5,2558.16713
5811,2612.006771
5811.5,2658.395931
5812,2692.325925
5812.5,2716.068633
5813,2732.713592
5813.5,2740.921591
5814,2735.975667
5814.5,2714.885409
5815,2679.731395
5815.5,2636.047215
5816,2591.048744
5816.5,2553.354351
5817,2531.192182
5817.5,2528.312233
5818,2539.743792
5818.5,2553.182905
5819,2557.022696
5819.5,2546.963329
5820,2527.669722
5820.5,2508.765127
5821,2497.876335
5821.5,2495.069035
5822,2491.773017
5822.5,2474.874623
5823,2433.024804
5823.5,2363.485859
5824,2274.638308
5824.5,2182.767807
5825,2106.585731
5825.5,2060.832583
5826,2050.599381
5826.5,2068.114358
5827,2098.245408
5827.5,2128.788241
5828,2158.26575
5828.5,2193.548609
5829,2238.74562
5829.5,2288.19084
5830,2327.52556
5830.5,2341.320288
5831,2321.605823
5831.5,2274.080278
5832,2218.827465
5832.5,2183.96491
5833,2194.160311
5833.5,2258.449109
5834,2365.712365
5834.5,2491.279719
5835,2609.276983
5835.5,2702.036057
5836,2762.128896
5836.5,2789.672565
5837,2789.667911
5837.5,2770.982033
5838,2744.714616
5838.5,2720.771589
5839,2705.424561
5839.5,2701.725978
5840,2711.408802
5840.5,2733.268095
5841,2761.173242
5841.5,2786.728257
5842,2804.886774
5842.5,2816.416851
5843,2823.691002
5843.5,2826.503805
5844,2822.731691
5844.5,2813.216284
5845,2803.490628
5845.5,2800.782795
5846,2810.58373
5846.5,2834.212313
5847,2867.899078
5847.5,2902.686498
5848,2927.970599
5848.5,2937.422077
5849,2932.291353
5849.5,2919.348051
5850,2906.58496
5850.5,2902.519245
5851,2915.567922
5851.5,2949.565889
5852,2998.447096
5852.5,3047.654532
5853,3083.364001
5853.5,3098.35784
5854,3089.388513
5854.5,3050.760623
5855,2973.098219
5855.5,2847.892621
5856,2673.403894
5856.5,2459.946185
5857,2231.654988
5857.5,2022.784385
5858,1864.251877
5858.5,1767.297456
5859,1720.849255
5859.5,1704.393379
5860,1701.370481
5860.5,1699.171774
5861,1686.711613
5861.5,1659.26082
5862,1624.414832
5862.5,1599.186578
5863,1596.230015
5863.5,1618.260184
5864,1666.625368
5864.5,1750.628056
5865,1881.888598
5865.5,2059.696247
5866,2266.816916
5866.5,2476.642615
5867,2663.14552
5867.5,2806.654523
5868,2897.722134
5868.5,2939.979581
5869,2947.526105
5869.5,2937.738912
5870,2924.269094
5870.5,2916.259635
5871,2920.091174
5871.5,2937.27307
5872,2962.015769
5872.5,2983.732338
5873,2995.011889
5873.5,2995.238056
5874,2987.683563
5874.5,2975.341396
5875,2960.970197
5875.494681,2949.693757
5875.989362,2947.147255
5876.484043,2955.556146
5876.978723,2972.283785
5877.473404,2993.185831
5877.968085,3015.8707
5878.462766,3038.380375
5878.957447,3057.20572
5879.452128,3068.586263
5879.946809,3071.519954
5880.441489,3068.299849
5880.93617,3060.532532
5881.430851,3045.669592
5881.925532,3019.00858
5882.420213,2979.966553
5882.914894,2935.772087
5883.409574,2898.867059
5883.904255,2879.756652
5884.398936,2880.603296
5884.893617,2895.023678
5885.388298,2913.124206
5885.882979,2927.24155
5886.37766,2934.051434
5886.87234,2932.452154
5887.367021,2918.701188
5887.861702,2883.820587
5888.356383,2817.194201
5888.851064,2715.20161
5889.345745,2588.130878
5889.840426,2458.829892
5890.335106,2352.297942
5890.829787,2283.611704
5891.324468,2253.819541
5891.819149,2254.613064
5892.31383,2274.405361
5892.808511,2301.223888
5893.303191,2324.476245
5893.797872,2336.911697
5894.292553,2335.641155
5894.787234,2321.766761
5895.281915,2299.122508
5895.776596,2271.13705
5896.271277,2236.386606
5896.765957,2187.127264
5897.260638,2117.007719
5897.755319,2035.864789
5898.25,1975.780452
5898.744681,1972.723989
5899.239362,2034.678205
5899.734043,2132.274253
5900.228723,2223.962066
5900.723404,2286.14472
5901.218085,2320.420414
5901.712766,2339.362995
5902.207447,2349.644554
5902.702128,2347.844395
5903.196809,2329.030694
5903.691489,2297.442284
5904.18617,2268.474379
5904.680851,2258.883707
5905.175532,2273.932979
5905.670213,2305.606123
5906.164894,2344.516216
5906.659574,2392.172926
5907.154255,2459.920603
5907.648936,2554.194699
5908.143617,2665.180759
5908.638298,2771.710802
5909.132979,2856.2546
5909.62766,2913.847192
5910.12234,2949.291771
5910.617021,2969.513251
5911.111702,2979.376382
5911.606383,2983.483757
5912.101064,2988.12855
5912.595745,2999.101503
5913.090426,3016.453958
5913.585106,3032.538894
5914.079787,3037.023907
5914.574468,3025.087326
5915.069149,3001.22938
5915.56383,2975.865908
5916.058511,2958.560154
5916.553191,2953.429733
5917.047872,2959.739146
5917.542553,2974.409114
5918.037234,2992.95151
5918.531915,3009.932892
5919.026596,3021.076577
5919.521277,3025.796727
5920.015957,3027.757174
5920.510638,3032.046884
5921.005319,3040.921931
5921.5,3051.352451
5921.994681,3056.865343
5922.489362,3050.504548
5922.984043,3027.217507
5923.478723,2984.201214
5923.973404,2921.312954
5924.468085,2844.509002
5924.962766,2767.993631
5925.457447,2710.301819
5925.952128,2683.447787
5926.446809,2686.235868
5926.941489,2707.759317
5927.43617,2736.851857
5927.930851,2767.777251
5928.425532,2798.64035
5928.920213,2828.135795
5929.414894,2853.519209
5929.909574,2870.97285
5930.404255,2877.534895
5930.898936,2873.612145
5931.393617,2864.079168
5931.888298,2856.839452
5932.382979,2859.931882
5932.87766,2877.816338
5933.37234,2910.247331
5933.867021,2953.555082
5934.361702,3000.463618
5934.856383,3040.457338
5935.351064,3062.585135
5935.845745,3060.95458
5936.340426,3038.004387
5936.835106,3002.734576
5937.329787,2964.619431
5937.824468,2928.753401
5938.319149,2896.343043
5938.81383,2866.884372
5939.308511,2840.482493
5939.803191,2819.005265
5940.297872,2805.432761
5940.792553,2801.020813
5941.287234,2803.283457
5941.781915,2807.264227
5942.276596,2810.551428
5942.771277,2817.924809
5943.265957,2839.456043
5943.760638,2881.869
5944.255319,2941.331729
5944.75,3005.505533
5945.244681,3062.339734
5945.739362,3107.095839
5946.234043,3141.73383
5946.728723,3169.520159
5947.223404,3191.486467
5947.718085,3206.693794
5948.212766,3214.540936
5948.707447,3216.794062
5949.202128,3217.244267
5949.696809,3219.235674
5950.191489,3223.126652
5950.68617,3226.35122
