,TVD,PP,FP,PP_ED,FP_ED,PP_ED_SF,FP_ED_SF,MW
558,279,,,8.35,13.1,8.85,12.6,9
559,279.5,,,8.35,13.1,8.85,12.6,9
560,280,,,8.35,13.1,8.85,12.6,9
561,280.5,,,8.35,13.1,8.85,12.6,9
562,281,,,8.35,13.1,8.85,12.6,9
563,281.5,,,8.35,13.1,8.85,12.6,9
564,282,,,8.35,13.1,8.85,12.6,9
565,282.5,,,8.35,13.1,8.85,12.6,9
566,283,,,8.35,13.1,8.85,12.6,9
567,283.5,,,8.35,13.1,8.85,12.6,9
568,284,,,8.35,13.1,8.85,12.6,9
569,284.5,,,8.35,13.1,8.85,12.6,9
570,285,,,8.35,13.1,8.85,12.6,9
571,285.5,,,8.35,13.1,8.85,12.6,9
572,286,,,8.35,13.1,8.85,12.6,9
573,286.5,,,8.35,13.1,8.85,12.6,9
574,287,,,8.35,13.1,8.85,12.6,9
575,287.5,,,8.35,13.1,8.85,12.6,9
576,288,,,8.35,13.1,8.85,12.6,9
577,288.5,,,8.35,13.1,8.85,12.6,9
578,289,,,8.35,13.1,8.85,12.6,9
579,289.5,,,8.35,13.1,8.85,12.6,9
580,290,,,8.35,13.1,8.85,12.6,9
581,290.5,,,8.35,13.1,8.85,12.6,9
582,291,,,8.35,13.1,8.85,12.6,9
583,291.5,,,8.35,13.1,8.85,12.6,9
584,292,,,8.35,13.1,8.85,12.6,9
585,292.5,,,8.35,13.1,8.85,12.6,9
586,293,,,8.35,13.1,8.85,12.6,9
587,293.5,,,8.35,13.1,8.85,12.6,9
588,294,,,8.35,13.1,8.85,12.6,9
589,294.5,,,8.35,13.1,8.85,12.6,9
590,295,,,8.35,13.1,8.85,12.6,9
591,295.5,,,8.35,13.1,8.85,12.6,9
592,296,,,8.35,13.1,8.85,12.6,9
593,296.5,,,8.35,13.1,8.85,12.6,9
594,297,,,8.35,13.1,8.85,12.6,9
595,297.5,,,8.35,13.1,8.85,12.6,9
596,298,,,8.35,13.1,8.85,12.6,9
597,298.5,,,8.35,13.1,8.85,12.6,9
598,299,,,8.35,13.1,8.85,12.6,9
599,299.5,,,8.35,13.1,8.85,12.6,9
600,300,,,8.35,13.1,8.85,12.6,9
601,300.5,,,8.35,13.1,8.85,12.6,9
602,301,,,8.35,13.1,8.85,12.6,9
603,301.5,,,8.35,13.1,8.85,12.6,9
604,302,,,8.35,13.1,8.85,12.6,9
605,302.5,,,8.35,13.1,8.85,12.6,9
606,303,,,8.35,13.1,8.85,12.6,9
607,303.5,,,8.35,13.1,8.85,12.6,9
608,304,,,8.35,13.1,8.85,12.6,9
609,304.5,,,8.35,13.1,8.85,12.6,9
610,305,,,8.35,13.1,8.85,12.6,9
611,305.5,,,8.35,13.1,8.85,12.6,9
612,306,,,8.35,13.1,8.85,12.6,9
613,306.5,,,8.35,13.1,8.85,12.6,9
614,307,,,8.35,13.1,8.85,12.6,9
615,307.5,,,8.35,13.1,8.85,12.6,9
616,308,,,8.35,13.1,8.85,12.6,9
617,308.5,,,8.35,13.1,8.85,12.6,9
618,309,,,8.35,13.1,8.85,12.6,9
619,309.5,,,8.35,13.1,8.85,12.6,9
620,310,,,8.35,13.1,8.85,12.6,9
621,310.5,,,8.35,13.1,8.85,12.6,9
622,311,,,8.35,13.1,8.85,12.6,9
623,311.5,,,8.35,13.1,8.85,12.6,9
624,312,,,8.35,13.1,8.85,12.6,9
625,312.5,,,8.35,13.1,8.85,12.6,9
626,313,,,8.35,13.1,8.85,12.6,9
627,313.5,,,8.35,13.1,8.85,12.6,9
628,314,,,8.35,13.1,8.85,12.6,9
629,314.5,,,8.35,13.1,8.85,12.6,9
630,315,,,8.35,13.1,8.85,12.6,9
631,315.5,,,8.35,13.1,8.85,12.6,9
632,316,,,8.35,13.1,8.85,12.6,9
633,316.5,,,8.35,13.1,8.85,12.6,9
634,317,,,8.35,13.1,8.85,12.6,9
635,317.5,,,8.35,13.1,8.85,12.6,9
636,318,,,8.35,13.1,8.85,12.6,9
637,318.5,,,8.35,13.1,8.85,12.6,9
638,319,,,8.35,13.1,8.85,12.6,9
639,319.5,,,8.35,13.1,8.85,12.6,9
640,320,,,8.35,13.1,8.85,12.6,9
641,320.5,,,8.35,13.1,8.85,12.6,9
642,321,,,8.35,13.1,8.85,12.6,9
643,321.5,,,8.35,13.1,8.85,12.6,9
644,322,,,8.35,13.1,8.85,12.6,9
645,322.5,,,8.35,13.1,8.85,12.6,9
646,323,,,8.35,13.1,8.85,12.6,9
647,323.5,,,8.35,13.1,8.85,12.6,9
648,324,,,8.35,13.1,8.85,12.6,9
649,324.5,,,8.35,13.1,8.85,12.6,9
650,325,,,8.35,13.1,8.85,12.6,9
651,325.5,,,8.35,13.1,8.85,12.6,9
652,326,,,8.35,13.1,8.85,12.6,9
653,326.5,,,8.35,13.1,8.85,12.6,9
654,327,,,8.35,13.1,8.85,12.6,9
655,327.5,,,8.35,13.1,8.85,12.6,9
656,328,,,8.35,13.1,8.85,12.6,9
657,328.5,,,8.35,13.1,8.85,12.6,9
658,329,,,8.35,13.1,8.85,12.6,9
659,329.5,,,8.35,13.1,8.85,12.6,9
660,330,,,8.35,13.1,8.85,12.6,9
661,330.5,,,8.35,13.1,8.85,12.6,9
662,331,,,8.35,13.1,8.85,12.6,9
663,331.5,,,8.35,13.1,8.85,12.6,9
664,332,,,8.35,13.1,8.85,12.6,9
665,332.5,,,8.35,13.1,8.85,12.6,9
666,333,,,8.35,13.1,8.85,12.6,9
667,333.5,,,8.35,13.1,8.85,12.6,9
668,334,,,8.35,13.1,8.85,12.6,9
669,334.5,,,8.35,13.1,8.85,12.6,9
670,335,,,8.35,13.1,8.85,12.6,9
671,335.5,,,8.35,13.1,8.85,12.6,9
672,336,,,8.35,13.1,8.85,12.6,9
673,336.5,,,8.35,13.1,8.85,12.6,9
674,337,,,8.35,13.1,8.85,12.6,9
675,337.5,,,8.35,13.1,8.85,12.6,9
676,338,,,8.35,13.1,8.85,12.6,9
677,338.5,,,8.35,13.1,8.85,12.6,9
678,339,,,8.35,13.1,8.85,12.6,9
679,339.5,,,8.35,13.1,8.85,12.6,9
680,340,,,8.35,13.1,8.85,12.6,9
681,340.5,,,8.35,13.1,8.85,12.6,9
682,341,,,8.35,13.1,8.85,12.6,9
683,341.5,,,8.35,13.1,8.85,12.6,9
684,342,,,8.35,13.1,8.85,12.6,9
685,342.5,,,8.35,13.1,8.85,12.6,9
686,343,,,8.35,13.1,8.85,12.6,9
687,343.5,,,8.35,13.1,8.85,12.6,9
688,344,,,8.35,13.1,8.85,12.6,9
689,344.5,,,8.35,13.1,8.85,12.6,9
690,345,,,8.35,13.1,8.85,12.6,9
691,345.5,,,8.35,13.1,8.85,12.6,9
692,346,,,8.35,13.1,8.85,12.6,9
693,346.5,,,8.35,13.1,8.85,12.6,9
694,347,,,8.35,13.1,8.85,12.6,9
695,347.5,,,8.35,13.1,8.85,12.6,9
696,348,,,8.35,13.1,8.85,12.6,9
697,348.5,,,8.35,13.1,8.85,12.6,9
698,349,,,8.35,13.1,8.85,12.6,9
699,349.5,,,8.35,13.1,8.85,12.6,9
700,350,,,8.35,13.1,8.85,12.6,9
701,350.5,,,8.35,13.1,8.85,12.6,9
702,351,,,8.35,13.1,8.85,12.6,9
703,351.5,,,8.35,13.1,8.85,12.6,9
704,352,,,8.35,13.1,8.85,12.6,9
705,352.5,,,8.35,13.1,8.85,12.6,9
706,353,,,8.35,13.1,8.85,12.6,9
707,353.5,,,8.35,13.1,8.85,12.6,9
708,354,,,8.35,13.1,8.85,12.6,9
709,354.5,,,8.35,13.1,8.85,12.6,9
710,355,,,8.35,13.1,8.85,12.6,9
711,355.5,,,8.35,13.1,8.85,12.6,9
712,356,,,8.35,13.1,8.85,12.6,9
713,356.5,,,8.35,13.1,8.85,12.6,9
714,357,,,8.35,13.1,8.85,12.6,9
715,357.5,,,8.35,13.1,8.85,12.6,9
716,358,,,8.35,13.1,8.85,12.6,9
717,358.5,,,8.35,13.1,8.85,12.6,9
718,359,,,8.35,13.1,8.85,12.6,9
719,359.5,,,8.35,13.1,8.85,12.6,9
720,360,,,8.35,13.1,8.85,12.6,9
721,360.5,,,8.35,13.1,8.85,12.6,9
722,361,,,8.35,13.1,8.85,12.6,9
723,361.5,,,8.35,13.1,8.85,12.6,9
724,362,,,8.35,13.1,8.85,12.6,9
725,362.5,,,8.35,13.1,8.85,12.6,9
726,363,,,8.35,13.1,8.85,12.6,9
727,363.5,,,8.35,13.1,8.85,12.6,9
728,364,,,8.35,13.1,8.85,12.6,9
729,364.5,,,8.35,13.1,8.85,12.6,9
730,365,,,8.35,13.1,8.85,12.6,9
731,365.5,,,8.35,13.1,8.85,12.6,9
732,366,,,8.35,13.1,8.85,12.6,9
733,366.5,,,8.35,13.1,8.85,12.6,9
734,367,,,8.35,13.1,8.85,12.6,9
735,367.5,,,8.35,13.1,8.85,12.6,9
736,368,,,8.35,13.1,8.85,12.6,9
737,368.5,,,8.35,13.1,8.85,12.6,9
738,369,,,8.35,13.1,8.85,12.6,9
739,369.5,,,8.35,13.1,8.85,12.6,9
740,370,,,8.35,13.1,8.85,12.6,9
741,370.5,,,8.35,13.1,8.85,12.6,9
742,371,,,8.35,13.1,8.85,12.6,9
743,371.5,,,8.35,13.1,8.85,12.6,9
744,372,,,8.35,13.1,8.85,12.6,9
745,372.5,,,8.35,13.1,8.85,12.6,9
746,373,,,8.35,13.1,8.85,12.6,9
747,373.5,,,8.35,13.1,8.85,12.6,9
748,374,,,8.35,13.1,8.85,12.6,9
749,374.5,,,8.35,13.1,8.85,12.6,9
750,375,,,8.35,13.1,8.85,12.6,9
751,375.5,,,8.35,13.1,8.85,12.6,9
752,376,,,8.35,13.1,8.85,12.6,9
753,376.5,,,8.35,13.1,8.85,12.6,9
754,377,,,8.35,13.1,8.85,12.6,9
755,377.5,,,8.35,13.1,8.85,12.6,9
756,378,,,8.35,13.1,8.85,12.6,9
757,378.5,,,8.35,13.1,8.85,12.6,9
758,379,,,8.35,13.1,8.85,12.6,9
759,379.5,,,8.35,13.1,8.85,12.6,9
760,380,,,8.35,13.1,8.85,12.6,9
761,380.5,,,8.35,13.1,8.85,12.6,9
762,381,,,8.35,13.1,8.85,12.6,9
763,381.5,,,8.35,13.1,8.85,12.6,9
764,382,,,8.35,13.1,8.85,12.6,9
765,382.5,,,8.35,13.1,8.85,12.6,9
766,383,,,8.35,13.1,8.85,12.6,9
767,383.5,,,8.35,13.1,8.85,12.6,9
768,384,,,8.35,13.1,8.85,12.6,9
769,384.5,,,8.35,13.1,8.85,12.6,9
770,385,,,8.35,13.1,8.85,12.6,9
771,385.5,,,8.35,13.1,8.85,12.6,9
772,386,,,8.35,13.1,8.85,12.6,9
773,386.5,,,8.35,13.1,8.85,12.6,9
774,387,,,8.35,13.1,8.85,12.6,9
775,387.5,,,8.35,13.1,8.85,12.6,9
776,388,,,8.35,13.1,8.85,12.6,9
777,388.5,,,8.35,13.1,8.85,12.6,9
778,389,,,8.35,13.1,8.85,12.6,9
779,389.5,,,8.35,13.1,8.85,12.6,9
780,390,,,8.35,13.1,8.85,12.6,9
781,390.5,,,8.35,13.1,8.85,12.6,9
782,391,,,8.35,13.1,8.85,12.6,9
783,391.5,,,8.35,13.1,8.85,12.6,9
784,392,,,8.35,13.1,8.85,12.6,9
785,392.5,,,8.35,13.1,8.85,12.6,9
786,393,,,8.35,13.1,8.85,12.6,9
787,393.5,,,8.35,13.1,8.85,12.6,9
788,394,,,8.35,13.1,8.85,12.6,9
789,394.5,,,8.35,13.1,8.85,12.6,9
790,395,,,8.35,13.1,8.85,12.6,9
791,395.5,,,8.35,13.1,8.85,12.6,9
792,396,,,8.35,13.1,8.85,12.6,9
793,396.5,,,8.35,13.1,8.85,12.6,9
794,397,,,8.35,13.1,8.85,12.6,9
795,397.5,,,8.35,13.1,8.85,12.6,9
796,398,,,8.35,13.1,8.85,12.6,9
797,398.5,,,8.35,13.1,8.85,12.6,9
798,399,,,8.35,13.1,8.85,12.6,9
799,399.5,,,8.35,13.1,8.85,12.6,9
800,400,,,8.35,13.1,8.85,12.6,9
801,400.5,,,8.35,13.1,8.85,12.6,9
802,401,,,8.35,13.1,8.85,12.6,9
803,401.5,,,8.35,13.1,8.85,12.6,9
804,402,,,8.35,13.1,8.85,12.6,9
805,402.5,,,8.35,13.1,8.85,12.6,9
806,403,,,8.35,13.1,8.85,12.6,9
807,403.5,,,8.35,13.1,8.85,12.6,9
808,404,,,8.35,13.1,8.85,12.6,9
809,404.5,,,8.35,13.1,8.85,12.6,9
810,405,,,8.35,13.1,8.85,12.6,9
811,405.5,,,8.35,13.1,8.85,12.6,9
812,406,,,8.35,13.1,8.85,12.6,9
813,406.5,,,8.35,13.1,8.85,12.6,9
814,407,,,8.35,13.1,8.85,12.6,9
815,407.5,,,8.35,13.1,8.85,12.6,9
816,408,,,8.35,13.1,8.85,12.6,9
817,408.5,,,8.35,13.1,8.85,12.6,9
818,409,,,8.35,13.1,8.85,12.6,9
819,409.5,,,8.35,13.1,8.85,12.6,9
820,410,,,8.35,13.1,8.85,12.6,9
821,410.5,,,8.35,13.1,8.85,12.6,9
822,411,,,8.35,13.1,8.85,12.6,9
823,411.5,,,8.35,13.1,8.85,12.6,9
824,412,,,8.35,13.1,8.85,12.6,9
825,412.5,,,8.35,13.1,8.85,12.6,9
826,413,,,8.35,13.1,8.85,12.6,9
827,413.5,,,8.35,13.1,8.85,12.6,9
828,414,,,8.35,13.1,8.85,12.6,9
829,414.5,,,8.35,13.1,8.85,12.6,9
830,415,,,8.35,13.1,8.85,12.6,9
831,415.5,,,8.35,13.1,8.85,12.6,9
832,416,,,8.35,13.1,8.85,12.6,9
833,416.5,,,8.35,13.1,8.85,12.6,9
834,417,,,8.35,13.1,8.85,12.6,9
835,417.5,,,8.35,13.1,8.85,12.6,9
836,418,,,8.35,13.1,8.85,12.6,9
837,418.5,,,8.35,13.1,8.85,12.6,9
838,419,,,8.35,13.1,8.85,12.6,9
839,419.5,,,8.35,13.1,8.85,12.6,9
840,420,,,8.35,13.1,8.85,12.6,9
841,420.5,,,8.35,13.1,8.85,12.6,9
842,421,,,8.35,13.1,8.85,12.6,9
843,421.5,,,8.35,13.1,8.85,12.6,9
844,422,,,8.35,13.1,8.85,12.6,9
845,422.5,,,8.35,13.1,8.85,12.6,9
846,423,,,8.35,13.1,8.85,12.6,9
847,423.5,,,8.35,13.1,8.85,12.6,9
848,424,,,8.35,13.1,8.85,12.6,9
849,424.5,,,8.35,13.1,8.85,12.6,9
850,425,,,8.35,13.1,8.85,12.6,9
851,425.5,,,8.35,13.1,8.85,12.6,9
852,426,,,8.35,13.1,8.85,12.6,9
853,426.5,,,8.35,13.1,8.85,12.6,9
854,427,,,8.35,13.1,8.85,12.6,9
855,427.5,,,8.35,13.1,8.85,12.6,9
856,428,,,8.35,13.1,8.85,12.6,9
857,428.5,,,8.35,13.1,8.85,12.6,9
858,429,,,8.35,13.1,8.85,12.6,9
859,429.5,,,8.35,13.1,8.85,12.6,9
860,430,,,8.35,13.1,8.85,12.6,9
861,430.5,,,8.35,13.1,8.85,12.6,9
862,431,,,8.35,13.1,8.85,12.6,9
863,431.5,,,8.35,13.1,8.85,12.6,9
864,432,,,8.35,13.1,8.85,12.6,9
865,432.5,,,8.35,13.1,8.85,12.6,9
866,433,,,8.35,13.1,8.85,12.6,9
867,433.5,,,8.35,13.1,8.85,12.6,9
868,434,,,8.35,13.1,8.85,12.6,9
869,434.5,,,8.35,13.1,8.85,12.6,9
870,435,,,8.35,13.1,8.85,12.6,9
871,435.5,,,8.35,13.1,8.85,12.6,9
872,436,,,8.35,13.1,8.85,12.6,9
873,436.5,,,8.35,13.1,8.85,12.6,9
874,437,,,8.35,13.1,8.85,12.6,9
875,437.5,,,8.35,13.1,8.85,12.6,9
876,438,,,8.35,13.1,8.85,12.6,9
877,438.5,,,8.35,13.1,8.85,12.6,9
878,439,,,8.35,13.1,8.85,12.6,9
879,439.5,,,8.35,13.1,8.85,12.6,9
880,440,,,8.35,13.1,8.85,12.6,9
881,440.5,,,8.35,13.1,8.85,12.6,9
882,441,,,8.35,13.1,8.85,12.6,9
883,441.5,,,8.35,13.1,8.85,12.6,9
884,442,,,8.35,13.1,8.85,12.6,9
885,442.5,,,8.35,13.1,8.85,12.6,9
886,443,,,8.35,13.1,8.85,12.6,9
887,443.5,,,8.35,13.1,8.85,12.6,9
888,444,,,8.35,13.1,8.85,12.6,9
889,444.5,,,8.35,13.1,8.85,12.6,9
890,445,,,8.35,13.1,8.85,12.6,9
891,445.5,,,8.35,13.1,8.85,12.6,9
892,446,,,8.35,13.1,8.85,12.6,9
893,446.5,,,8.35,13.1,8.85,12.6,9
894,447,,,8.35,13.1,8.85,12.6,9
895,447.5,,,8.35,13.1,8.85,12.6,9
896,448,,,8.35,13.1,8.85,12.6,9
897,448.5,,,8.35,13.1,8.85,12.6,9
898,449,,,8.35,13.1,8.85,12.6,9
899,449.5,,,8.35,13.1,8.85,12.6,9
900,450,,,8.35,13.1,8.85,12.6,9
901,450.5,,,8.35,13.1,8.85,12.6,9
902,451,,,8.35,13.1,8.85,12.6,9
903,451.5,,,8.35,13.1,8.85,12.6,9
904,452,,,8.35,13.1,8.85,12.6,9
905,452.5,,,8.35,13.1,8.85,12.6,9
906,453,,,8.35,13.1,8.85,12.6,9
907,453.5,,,8.35,13.1,8.85,12.6,9
908,454,,,8.35,13.1,8.85,12.6,9
909,454.5,,,8.35,13.1,8.85,12.6,9
910,455,,,8.35,13.1,8.85,12.6,9
911,455.5,,,8.35,13.1,8.85,12.6,9
912,456,,,8.35,13.1,8.85,12.6,9
913,456.5,,,8.35,13.1,8.85,12.6,9
914,457,,,8.35,13.1,8.85,12.6,9
915,457.5,,,8.35,13.1,8.85,12.6,9
916,458,,,8.35,13.1,8.85,12.6,9
917,458.5,,,8.35,13.1,8.85,12.6,9
918,459,,,8.35,13.1,8.85,12.6,9
919,459.5,,,8.35,13.1,8.85,12.6,9
920,460,,,8.35,13.1,8.85,12.6,9
921,460.5,,,8.35,13.1,8.85,12.6,9
922,461,,,8.35,13.1,8.85,12.6,9
923,461.5,,,8.35,13.1,8.85,12.6,9
924,462,,,8.35,13.1,8.85,12.6,9
925,462.5,,,8.35,13.1,8.85,12.6,9
926,463,,,8.35,13.1,8.85,12.6,9
927,463.5,,,8.35,13.1,8.85,12.6,9
928,464,,,8.35,13.1,8.85,12.6,9
929,464.5,,,8.35,13.1,8.85,12.6,9
930,465,,,8.35,13.1,8.85,12.6,9
931,465.5,,,8.35,13.1,8.85,12.6,9
932,466,,,8.35,13.1,8.85,12.6,9
933,466.5,,,8.35,13.1,8.85,12.6,9
934,467,,,8.35,13.1,8.85,12.6,9
935,467.5,,,8.35,13.1,8.85,12.6,9
936,468,,,8.35,13.1,8.85,12.6,9
937,468.5,,,8.35,13.1,8.85,12.6,9
938,469,,,8.35,13.1,8.85,12.6,9
939,469.5,,,8.35,13.1,8.85,12.6,9
940,470,,,8.35,13.1,8.85,12.6,9
941,470.5,,,8.35,13.1,8.85,12.6,9
942,471,,,8.35,13.1,8.85,12.6,9
943,471.5,,,8.35,13.1,8.85,12.6,9
944,472,,,8.35,13.1,8.85,12.6,9
945,472.5,,,8.35,13.1,8.85,12.6,9
946,473,,,8.35,13.1,8.85,12.6,9
947,473.5,,,8.35,13.1,8.85,12.6,9
948,474,,,8.35,13.1,8.85,12.6,9
949,474.5,,,8.35,13.1,8.85,12.6,9
950,475,,,8.35,13.1,8.85,12.6,9
951,475.5,,,8.35,13.1,8.85,12.6,9
952,476,,,8.35,13.1,8.85,12.6,9
953,476.5,,,8.35,13.1,8.85,12.6,9
954,477,,,8.35,13.1,8.85,12.6,9
955,477.5,,,8.35,13.1,8.85,12.6,9
956,478,,,8.35,13.1,8.85,12.6,9
957,478.5,,,8.35,13.1,8.85,12.6,9
958,479,,,8.35,13.1,8.85,12.6,9
959,479.5,,,8.35,13.1,8.85,12.6,9
960,480,,,8.35,13.1,8.85,12.6,9
961,480.5,,,8.35,13.1,8.85,12.6,9
962,481,,,8.35,13.1,8.85,12.6,9
963,481.5,,,8.35,13.1,8.85,12.6,9
964,482,,,8.35,13.1,8.85,12.6,9
965,482.5,,,8.35,13.1,8.85,12.6,9
966,483,,,8.35,13.1,8.85,12.6,9
967,483.5,,,8.35,13.1,8.85,12.6,9
968,484,,,8.35,13.1,8.85,12.6,9
969,484.5,,,8.35,13.1,8.85,12.6,9
970,485,,,8.35,13.1,8.85,12.6,9
971,485.5,,,8.35,13.1,8.85,12.6,9
972,486,,,8.35,13.1,8.85,12.6,9
973,486.5,,,8.35,13.1,8.85,12.6,9
974,487,,,8.35,13.1,8.85,12.6,9
975,487.5,,,8.35,13.1,8.85,12.6,9
976,488,,,8.35,13.1,8.85,12.6,9
977,488.5,,,8.35,13.1,8.85,12.6,9
978,489,,,8.35,13.1,8.85,12.6,9
979,489.5,,,8.35,13.1,8.85,12.6,9
980,490,,,8.35,13.1,8.85,12.6,9
981,490.5,,,8.35,13.1,8.85,12.6,9
982,491,,,8.35,13.1,8.85,12.6,9
983,491.5,,,8.35,13.1,8.85,12.6,9
984,492,,,8.35,13.1,8.85,12.6,9
985,492.5,,,8.35,13.1,8.85,12.6,9
986,493,,,8.35,13.1,8.85,12.6,9
987,493.5,,,8.35,13.1,8.85,12.6,9
988,494,,,8.35,13.1,8.85,12.6,9
989,494.5,,,8.35,13.1,8.85,12.6,9
990,495,,,8.35,13.1,8.85,12.6,9
991,495.5,,,8.35,13.1,8.85,12.6,9
992,496,,,8.35,13.1,8.85,12.6,9
993,496.5,,,8.35,13.1,8.85,12.6,9
994,497,,,8.35,13.1,8.85,12.6,9
995,497.5,,,8.35,13.1,8.85,12.6,9
996,498,,,8.35,13.1,8.85,12.6,9
997,498.5,,,8.35,13.1,8.85,12.6,9
998,499,,,8.35,13.1,8.85,12.6,9
999,499.5,,,8.35,13.1,8.85,12.6,9
1000,500,,,8.35,13.1,8.85,12.6,9
1001,500.5,,,8.35,13.1,8.85,12.6,9
1002,501,,,8.35,13.1,8.85,12.6,9
1003,501.5,,,8.35,13.1,8.85,12.6,9
1004,502,,,8.35,13.1,8.85,12.6,9
1005,502.5,,,8.35,13.1,8.85,12.6,9
1006,503,,,8.35,13.1,8.85,12.6,9
1007,503.5,,,8.35,13.1,8.85,12.6,9
1008,504,,,8.35,13.1,8.85,12.6,9
1009,504.5,,,8.35,13.1,8.85,12.6,9
1010,505,,,8.35,13.1,8.85,12.6,9
1011,505.5,,,8.35,13.1,8.85,12.6,9
1012,506,,,8.35,13.1,8.85,12.6,9
1013,506.5,,,8.35,13.1,8.85,12.6,9
1014,507,,,8.35,13.1,8.85,12.6,9
1015,507.5,,,8.35,13.1,8.85,12.6,9
1016,508,,,8.35,13.1,8.85,12.6,9
1017,508.5,,,8.35,13.1,8.85,12.6,9
1018,509,,,8.35,13.1,8.85,12.6,9
1019,509.5,,,8.35,13.1,8.85,12.6,9
1020,510,,,8.35,13.1,8.85,12.6,9
1021,510.5,,,8.35,13.1,8.85,12.6,9
1022,511,,,8.35,13.1,8.85,12.6,9
1023,511.5,,,8.35,13.1,8.85,12.6,9
1024,512,,,8.35,13.1,8.85,12.6,9
1025,512.5,,,8.35,13.1,8.85,12.6,9
1026,513,,,8.35,13.1,8.85,12.6,9
1027,513.5,,,8.35,13.1,8.85,12.6,9
1028,514,,,8.35,13.1,8.85,12.6,9
1029,514.5,,,8.35,13.1,8.85,12.6,9
1030,515,,,8.35,13.1,8.85,12.6,9
1031,515.5,,,8.35,13.1,8.85,12.6,9
1032,516,,,8.35,13.1,8.85,12.6,9
1033,516.5,,,8.35,13.1,8.85,12.6,9
1034,517,,,8.35,13.1,8.85,12.6,9
1035,517.5,,,8.35,13.1,8.85,12.6,9
1036,518,,,8.35,13.1,8.85,12.6,9
1037,518.5,,,8.35,13.1,8.85,12.6,9
1038,519,,,8.35,13.1,8.85,12.6,9
1039,519.5,,,8.35,13.1,8.85,12.6,9
1040,520,,,8.35,13.1,8.85,12.6,9
1041,520.5,,,8.35,13.1,8.85,12.6,9
1042,521,,,8.35,13.1,8.85,12.6,9
1043,521.5,,,8.35,13.1,8.85,12.6,9
1044,522,,,8.35,13.1,8.85,12.6,9
1045,522.5,,,8.35,13.1,8.85,12.6,9
1046,523,,,8.35,13.1,8.85,12.6,9
1047,523.5,,,8.35,13.1,8.85,12.6,9
1048,524,,,8.35,13.1,8.85,12.6,9
1049,524.5,,,8.35,13.1,8.85,12.6,9
1050,525,,,8.35,13.1,8.85,12.6,9
1051,525.5,,,8.35,13.1,8.85,12.6,9
1052,526,,,8.35,13.1,8.85,12.6,9
1053,526.5,,,8.35,13.1,8.85,12.6,9
1054,527,,,8.35,13.1,8.85,12.6,9
1055,527.5,,,8.35,13.1,8.85,12.6,9
1056,528,,,8.35,13.1,8.85,12.6,9
1057,528.5,,,8.35,13.1,8.85,12.6,9
1058,529,,,8.35,13.1,8.85,12.6,9
1059,529.5,,,8.35,13.1,8.85,12.6,9
1060,530,,,8.35,13.1,8.85,12.6,9
1061,530.5,,,8.35,13.1,8.85,12.6,9
1062,531,,,8.35,13.1,8.85,12.6,9
1063,531.5,,,8.35,13.1,8.85,12.6,9
1064,532,,,8.35,13.1,8.85,12.6,9
1065,532.5,,,8.35,13.1,8.85,12.6,9
1066,533,,,8.35,13.1,8.85,12.6,9
1067,533.5,,,8.35,13.1,8.85,12.6,9
1068,534,,,8.35,13.1,8.85,12.6,9
1069,534.5,,,8.35,13.1,8.85,12.6,9
1070,535,,,8.35,13.1,8.85,12.6,9
1071,535.5,,,8.35,13.1,8.85,12.6,9
1072,536,,,8.35,13.1,8.85,12.6,9
1073,536.5,,,8.35,13.1,8.85,12.6,9
1074,537,,,8.35,13.1,8.85,12.6,9
1075,537.5,,,8.35,13.1,8.85,12.6,9
1076,538,,,8.35,13.1,8.85,12.6,9
1077,538.5,,,8.35,13.1,8.85,12.6,9
1078,539,,,8.35,13.1,8.85,12.6,9
1079,539.5,,,8.35,13.1,8.85,12.6,9
1080,540,,,8.35,13.1,8.85,12.6,9
1081,540.5,,,8.35,13.1,8.85,12.6,9
1082,541,,,8.35,13.1,8.85,12.6,9
1083,541.5,,,8.35,13.1,8.85,12.6,9
1084,542,,,8.35,13.1,8.85,12.6,9
1085,542.5,,,8.35,13.1,8.85,12.6,9
1086,543,,,8.35,13.1,8.85,12.6,9
1087,543.5,,,8.35,13.1,8.85,12.6,9
1088,544,,,8.35,13.1,8.85,12.6,9
1089,544.5,,,8.35,13.1,8.85,12.6,9
1090,545,,,8.35,13.1,8.85,12.6,9
1091,545.5,,,8.35,13.1,8.85,12.6,9
1092,546,,,8.35,13.1,8.85,12.6,9
1093,546.5,,,8.35,13.1,8.85,12.6,9
1094,547,,,8.35,13.1,8.85,12.6,9
1095,547.5,,,8.35,13.1,8.85,12.6,9
1096,548,,,8.35,13.1,8.85,12.6,9
1097,548.5,,,8.35,13.1,8.85,12.6,9
1098,549,,,8.35,13.1,8.85,12.6,9
1099,549.5,,,8.35,13.1,8.85,12.6,9
1100,550,,,8.35,13.1,8.85,12.6,9
1101,550.5,,,8.35,13.1,8.85,12.6,9
1102,551,,,8.35,13.1,8.85,12.6,9
1103,551.5,,,8.35,13.1,8.85,12.6,9
1104,552,,,8.35,13.1,8.85,12.6,9
1105,552.5,,,8.35,13.1,8.85,12.6,9
1106,553,,,8.35,13.1,8.85,12.6,9
1107,553.5,,,8.35,13.1,8.85,12.6,9
1108,554,,,8.35,13.1,8.85,12.6,9
1109,554.5,,,8.35,13.1,8.85,12.6,9
1110,555,,,8.35,13.1,8.85,12.6,9
